Voter ID,Ballot Style ID,Precinct ID,First Name,Middle Name,Last Name,Name Suffix,Street 1,Street 2,City,State,Zip Code
2573906,12,20,Holmes,Natale,Mertgen,,009 Badeau Point,"",Tucson,Arizona,85715
8609388,7C,21,Lorrie,Fayette,Harken,,14366 Sachtjen Drive,"",Syracuse,New York,13205
9703433,5,23,Otis,Uta,Lowden,,9466 Kenwood Point,"",Atlanta,Georgia,30358
4679807,12,21,Darnell,Lauryn,Broomer,,95047 Holmberg Point,"",Tacoma,Washington,98464
2800554,7C,21,Reinhard,Myrta,Boik,,56 Stang Hill,"",Tucson,Arizona,85725
3674146,7C,21,Jarrid,Claresta,Bouskill,,117 Shopko Road,"",Syracuse,New York,13205
9985183,5,21,Byrle,Kent,Pinnegar,,56 Crescent Oaks Court,"",Louisville,Kentucky,40298
7809493,7C,23,Gates,Lindsay,Bert,,61 Old Gate Center,"",Charlottesville,Virginia,22903
2521439,5,21,Nerissa,Kiah,Denyukin,,2893 Commercial Plaza,"",Denver,Colorado,80255
6838689,7C,20,Darice,Mufi,Buckenham,,6506 Columbus Crossing,"",Albuquerque,New Mexico,87110
5302260,12,20,Judon,Barbey,Szymanowski,Jr,65 Fordem Avenue,"",Hialeah,Florida,33018
2962921,7C,21,Alys,Hurlee,Cornels,,3 Truax Plaza,"",Chattanooga,Tennessee,37410
3908505,7C,23,Marilyn,Yorgos,Bricham,,1 Katie Circle,"",Pensacola,Florida,32520
1705409,5,21,Gale,Sergent,Ragles,,017 Longview Circle,"",Pasadena,California,91186
2052734,12,20,Niels,Fiorenze,Franses,,274 Debra Lane,Apartment 3,Nashville,Tennessee,37228
2070569,5,20,Wendell,Leah,Ivanisov,,8 Shopko Street,"",Philadelphia,Pennsylvania,19104
4789945,12,23,Mildrid,Remy,Tegeller,,93 Colorado Junction,"",Los Angeles,California,90055
6371964,7C,23,Lethia,Barth,Fullard,,460 Sommers Terrace,Apartment 3,San Antonio,Texas,78260
8239211,5,23,Langston,Tito,Vaudin,,9501 Service Trail,"",San Diego,California,92110
7627984,5,21,Skye,Dorothea,Vallow,,1 Mendota Way,"",Bronx,New York,10454
7089902,5,23,Warren,Corbin,Trathan,,678 Carey Junction,"",Alexandria,Virginia,22309
5514951,7C,21,Bay,Ettie,Skyrme,,06373 Anhalt Parkway,"",Anaheim,California,92812
7538270,7C,21,Darrin,Bay,Covington,,493 Randy Center,"",Bonita Springs,Florida,34135
2916777,12,20,Arley,Shawnee,Brimelow,,52 Anniversary Junction,"",Salem,Oregon,97306
7494377,7C,20,Clementia,Cchaddie,Pakeman,,614 Scoville Drive,"",Topeka,Kansas,66611
9500844,5,20,Junette,Maisey,Vokins,,5 Gina Avenue,"",Whittier,California,90610
9125636,12,20,Shem,Manon,Gatland,,1649 Huxley Pass,Unit #75,Chattanooga,Tennessee,37450
1615735,12,20,Geri,Thelma,Clutheram,,64223 Maywood Crossing,Apartment 3,Washington,District of Columbia,20073
3228160,7C,21,Lane,Joelly,Dismore,,818 Hooker Center,"",Philadelphia,Pennsylvania,19104
2301184,12,20,Cort,Lyndsey,Syphas,,76 Pleasure Lane,"",Danbury,Connecticut,06816
1643674,5,20,Mariejeanne,Michelle,McBrier,,70 Blaine Way,"",Montgomery,Alabama,36109
6943144,12,21,Calhoun,Gerrie,MacGarrity,,4 Gateway Place,"",Milwaukee,Wisconsin,53277
7861463,7C,21,Lyndy,Inessa,Reddington,,02 Charing Cross Park,"",Cleveland,Ohio,44191
7174733,12,20,Loleta,Zacharias,Filipchikov,,40 Schlimgen Hill,"",Roanoke,Virginia,24024
8309835,12,23,Crista,Raddie,Kira,,9374 Oneill Avenue,"",Hampton,Virginia,23663
1446230,5,20,Bryce,Marielle,Doggrell,,1681 Tony Hill,"",Waco,Texas,76796
2182112,5,21,Jennee,Risa,Maasz,,8913 Weeping Birch Plaza,"",Oklahoma City,Oklahoma,73109
8145063,7C,21,Hildagarde,Christi,Riccio,,534 Vermont Point,"",Kansas City,Missouri,64153
5796017,5,20,Conway,Sayres,Roelofs,,28 Iowa Terrace,"",San Francisco,California,94110
4018789,7C,23,Marlowe,Jack,Carlet,,63667 Elgar Road,"",Vancouver,Washington,98682
1701080,7C,21,Stesha,Skylar,Boyn,,0300 Grover Road,"",Madison,Wisconsin,53710
6067178,7C,20,Valerie,Blake,Scamerdine,,1067 Grover Center,"",New York City,New York,10039
5255957,5,21,Jillene,Gizela,Peizer,,20 Gerald Place,"",Bronx,New York,10474
5398030,12,23,Inger,Bettye,Southon,,59 Carioca Park,"",Sacramento,California,94273
4343659,12,20,Paulette,Norah,Cammis,,9014 Raven Alley,"",Wilmington,Delaware,19892
2744171,5,21,Rodi,Sharla,Sandlin,,35 Daystar Center,"",Sacramento,California,94297
6317456,12,20,Elwood,Anastasia,Bullimore,,60 Express Drive,"",Albuquerque,New Mexico,87201
8155357,7C,21,Chiquia,Basile,Cabrer,,88292 Walton Point,"",Springfield,Massachusetts,01152
4802104,7C,23,Sisile,Viv,Aberdeen,,25386 David Lane,"",Detroit,Michigan,48232
2410327,7C,20,Dolph,Cleve,Tremoulet,,29174 Muir Alley,"",Cincinnati,Ohio,45999
9387328,5,20,Enos,Belva,Gallie,,6081 Leroy Hill,"",Birmingham,Alabama,35205
1421500,5,20,Sherlocke,Bertine,Drowsfield,,742 Carpenter Crossing,"",Mobile,Alabama,36610
3067617,5,21,Millisent,Aggie,Standing,,60612 Lawn Park,"",El Paso,Texas,79994
7291378,5,23,Budd,Levy,Kellard,,1022 Bobwhite Way,"",Philadelphia,Pennsylvania,19196
9610826,7C,20,Valery,Odilia,Soal,,79 Karstens Hill,"",Des Moines,Iowa,50393
1726592,12,21,Devin,Gwenny,Vigar,,566 Lindbergh Point,Apartment 3,Englewood,Colorado,80150
1531946,5,20,Rocky,Theadora,Casassa,,33852 Coolidge Center,Unit #75,El Paso,Texas,88579
6316093,5,23,Retha,Ardis,Sneyd,,955 New Castle Avenue,"",Boston,Massachusetts,02203
2211221,7C,21,Astrix,Wilona,Seale,,5 Graedel Park,Unit #75,Augusta,Georgia,30905
5602403,7C,20,Larine,Town,Patchett,,5 Continental Street,"",San Diego,California,92137
4124101,5,23,Bronnie,Junie,Wordsley,,3 Prentice Parkway,"",Charleston,West Virginia,25356
2587531,7C,23,Pietrek,Sigmund,Cyseley,,34080 Sauthoff Crossing,"",Pittsburgh,Pennsylvania,15286
2359788,7C,23,Dorisa,Elbert,Braybrook,,21 Rigney Trail,"",Fort Lauderdale,Florida,33310
8046884,12,23,Allard,Kettie,Slora,,46580 Mockingbird Circle,"",New York City,New York,10120
7692282,12,21,Ker,Arte,Lesslie,,82 Eastwood Crossing,"",Chicago,Illinois,60691
9507727,5,20,Rodie,Michell,Candlin,,12433 Hermina Circle,"",Northridge,California,91328
6571346,12,23,Leora,Courtnay,Woosnam,,65 Bowman Street,"",Minneapolis,Minnesota,55458
9035169,7C,23,Merrel,Christian,Whitesel,,21102 Eastwood Terrace,"",Fort Lauderdale,Florida,33315
9917334,7C,23,Rosemarie,Marci,Blew,,3 Fair Oaks Terrace,"",Shreveport,Louisiana,71115
7626707,5,20,Renie,Auria,Simonnet,,30 Harper Alley,Unit #75,Grand Rapids,Michigan,49518
4900623,5,23,Candice,Willard,Ritchley,Sr,0 Monument Trail,"",Atlanta,Georgia,30368
4888800,12,20,Irene,Aleen,Frowing,,0278 Sullivan Plaza,"",Dallas,Texas,75397
6443068,7C,20,Glenn,Sigismondo,Curmi,,36 Farragut Place,"",Oklahoma City,Oklahoma,73109
2052991,12,20,Winonah,Tanitansy,Kinneally,,2715 Delladonna Pass,"",Salt Lake City,Utah,84105
4705350,12,20,Orion,Tana,Bambury,,53938 Sommers Crossing,"",San Diego,California,92170
3548652,7C,20,Oberon,Kakalina,Wilne,,21688 Waxwing Crossing,"",Silver Spring,Maryland,20910
2344187,7C,20,Heath,Lainey,Filkov,,28 Waubesa Court,"",Chattanooga,Tennessee,37405
7498729,12,21,Yulma,Sarajane,Simioli,II,572 Anniversary Lane,"",Los Angeles,California,90020
6930646,7C,23,Boycie,Georges,Skep,,42442 Di Loreto Court,"",Dallas,Texas,75353
3276310,12,23,Selig,Nita,Belham,,46 International Way,"",Reno,Nevada,89595
9658218,5,21,Auroora,Corie,Losemann,,62446 Burning Wood Hill,"",Boise,Idaho,83732
9441736,5,23,Sancho,Elora,Ivashkov,,24 Rockefeller Parkway,"",Fresno,California,93740
4412463,5,23,Pincus,Bettine,Pardie,,5 Novick Parkway,"",Schenectady,New York,12325
9539834,5,23,Rachelle,Querida,Sings,,0 Grayhawk Crossing,"",Evansville,Indiana,47719
9314344,12,20,Ninnetta,Emanuel,Stent,,726 Debra Lane,Unit #75,Memphis,Tennessee,38168
5412992,7C,20,Angele,Drugi,Mainds,,5508 Cherokee Center,"",New Castle,Pennsylvania,16107
2800015,12,21,Yettie,Constancia,Rudram,,37161 Helena Road,"",Bloomington,Indiana,47405
5946985,12,20,Korey,Christos,Ettles,,607 Dakota Crossing,"",Seattle,Washington,98148
6120522,7C,21,Vern,Vanny,Easen,,98 Eastlawn Avenue,"",Austin,Texas,78769
8191165,12,23,Worth,Renato,MacAloren,,05 Green Way,"",Denver,Colorado,80243
5332221,12,23,Fanni,Jenny,Kerslake,,65479 Tony Park,"",Houston,Texas,77250
3007864,12,21,Dodie,Matthus,Poe,,25 Lawn Point,"",Fresno,California,93778
2993699,7C,23,Skelly,Cami,Pickavance,,008 Messerschmidt Parkway,"",Youngstown,Ohio,44505
9345840,12,20,Wesley,Matti,Heavy,,8961 Vernon Parkway,Unit #75,Montgomery,Alabama,36114
4261351,7C,23,Roderich,Jens,Sallowaye,,148 Riverside Pass,"",Saint Louis,Missouri,63121
2973257,7C,23,Barthel,Denney,Pinxton,,32116 Southridge Drive,"",Cleveland,Ohio,44130
7654686,7C,21,Lisabeth,Tiphanie,Morilla,,12638 Mitchell Alley,"",Saint Louis,Missouri,63126
9040969,12,23,Gussie,Itch,Witty,,320 Forest Dale Hill,"",Crawfordsville,Indiana,47937
4010812,7C,21,Verile,Bartholemy,Popescu,,78192 Scott Road,"",San Diego,California,92127
4163930,5,23,Annabal,Cate,Hindrick,,3 Morningstar Alley,"",Tampa,Florida,33680
2406456,7C,20,Lauree,Michele,Dawtre,,877 7th Way,"",Detroit,Michigan,48206
1283693,5,21,Keary,Laura,Skerratt,,046 Meadow Valley Place,"",Phoenix,Arizona,85005
7604980,5,21,Luise,Ode,Gollard,,2 Bellgrove Way,"",Washington,District of Columbia,20575
7680123,7C,21,Harbert,Shanie,Tanser,,92 Little Fleur Point,"",Houston,Texas,77245
6292395,5,23,Lonnard,Estelle,Santus,,00 Manitowish Trail,"",Las Vegas,Nevada,89115
7461870,12,21,Karina,Christa,Tarburn,,8 Surrey Avenue,"",Raleigh,North Carolina,27610
4184908,12,23,Sancho,Car,Eplate,,03 Linden Trail,"",Carol Stream,Illinois,60158
2845699,7C,23,Packston,Cord,Creed,,6 International Street,"",Memphis,Tennessee,38119
4714692,7C,21,Germain,Waylon,Ben,,86 Utah Place,"",San Rafael,California,94913
7451201,12,21,Winni,Bonnibelle,Layne,,6230 Sutteridge Park,"",Sacramento,California,95838
8141818,5,23,Dennie,Callean,Antunez,,01 Mitchell Hill,"",Cincinnati,Ohio,45296
9974370,12,20,Rosaleen,Ganny,Hughman,,62184 Northport Trail,"",Miami,Florida,33180
9392496,5,20,Bren,Mona,Mechan,,14 Sommers Lane,"",Saint Louis,Missouri,63180
5000152,12,23,Lorne,Muffin,Smallpeace,,6841 Cambridge Plaza,"",Montgomery,Alabama,36177
9610384,12,20,Anya,Dennie,Borthram,,89 Darwin Road,"",Oklahoma City,Oklahoma,73157
3638041,7C,20,Averill,Andeee,Davidovicz,,6692 Atwood Park,"",Daytona Beach,Florida,32123
9721403,5,23,Silvain,Charlene,Jowling,,338 Lakeland Plaza,"",Lansing,Michigan,48912
5152579,7C,21,Jobye,Rodie,Beidebeke,,4427 Hudson Place,"",New York City,New York,10079
4956874,5,21,Johnath,Wolfgang,Ponte,,2 Manitowish Alley,"",Hollywood,Florida,33023
7392862,12,21,Casandra,Sibbie,Drance,,2 Fuller Alley,"",Fresno,California,93721
8120604,7C,21,Leonardo,Trace,Warlow,,36 Anhalt Circle,"",San Jose,California,95138
8454839,5,20,Lay,Munmro,Demangeon,,3 Cascade Street,"",Roanoke,Virginia,24004
6005898,12,21,Bob,Jefferey,Simeoni,,92406 Mcguire Circle,"",Milwaukee,Wisconsin,53220
4584360,7C,23,Thornie,Ashly,MacBrearty,,4 Judy Center,"",Stockton,California,95219
2893401,12,23,Salem,Trudie,Cardnell,,90 Karstens Street,"",Sacramento,California,95818
6780378,12,20,Edithe,Frederigo,Shadrack,,684 Aberg Way,Unit #75,Fort Wayne,Indiana,46814
4101801,7C,21,Ardys,Kathlin,Stirland,,48 Raven Place,"",San Luis Obispo,California,93407
9816397,5,21,Howard,Genia,Gayter,,850 Hansons Place,"",Sacramento,California,95894
7002250,5,20,Louise,Melisse,Morley,,162 Fair Oaks Terrace,"",Cincinnati,Ohio,45264
1682745,12,23,Albert,Giulio,Brahams,,69988 Anthes Street,"",Washington,District of Columbia,20591
8081657,12,23,Leola,Mill,Beer,,480 Kim Avenue,"",Roanoke,Virginia,24014
9588061,7C,20,Becka,Enos,Winterflood,,89 Lien Point,"",Saint Augustine,Florida,32092
3059410,12,23,Glennis,Robinett,Fibbitts,,585 Fremont Pass,"",Chicago,Illinois,60681
7873786,5,23,Cathee,Fidel,Franc,,26321 Darwin Crossing,"",New York City,New York,10120
3227157,7C,20,Maura,Horatia,Dorning,,3139 High Crossing Hill,"",Albany,New York,12262
5123454,5,20,Xymenes,Sapphira,Brennon,,409 Melvin Parkway,"",Cheyenne,Wyoming,82007
3258186,5,20,Marrilee,Nobie,Joao,,062 Goodland Lane,"",Raleigh,North Carolina,27615
9702479,12,23,Lainey,Vernor,Onians,,60 Haas Way,"",Orlando,Florida,32835
8157156,7C,23,Shelli,Flinn,Ogers,,5 Fuller Court,"",Philadelphia,Pennsylvania,19141
6848080,5,23,Mellie,Pier,Dashkov,,3 Sachtjen Pass,"",El Paso,Texas,88558
3958658,7C,20,Karita,Allie,Bruggen,,34699 Continental Drive,"",New York City,New York,10045
4700073,12,23,Kimbell,Timi,Ivakhnov,,0269 Meadow Vale Park,"",Philadelphia,Pennsylvania,19104
9618949,7C,21,Melita,Amil,Dake,,8024 Anhalt Drive,"",Virginia Beach,Virginia,23454
3660540,12,21,Catlaina,Jacenta,Ganniclifft,,29 Village Green Hill,"",Richmond,Virginia,23272
5291257,5,20,Millie,Janka,Croll,,424 Hoffman Way,"",Nashville,Tennessee,37205
6202089,12,21,Zabrina,Arri,MacIlraith,,34 Melody Place,"",Sarasota,Florida,34276
3003175,5,20,Reese,Pauletta,Moraleda,,1 Ridgeway Trail,"",Lexington,Kentucky,40596
1249128,12,20,Jonis,Harlan,Icke,,0 Northfield Crossing,"",North Little Rock,Arkansas,72118
3063349,12,21,Inger,Cornelle,de Zamora,,8 Artisan Crossing,"",Washington,District of Columbia,20078
1185290,12,20,Malia,Kristal,Biddell,,440 Kropf Avenue,"",Naperville,Illinois,60567
7157641,5,20,Cindie,Viki,Yegorovnin,,54740 Twin Pines Court,"",Madison,Wisconsin,53779
9862333,12,23,Kristen,Meara,Denty,,4 Hanover Plaza,"",Crawfordsville,Indiana,47937
9354655,7C,20,Skyler,Friederike,Lestrange,,158 Dunning Circle,"",Erie,Pennsylvania,16534
1116459,12,23,Cicely,Janella,Strongman,,68815 Gina Drive,"",Bakersfield,California,93381
1614181,7C,23,Bidget,Jacquelin,Anersen,,69763 Waywood Avenue,Unit #75,Pittsburgh,Pennsylvania,15220
4068689,5,21,Sileas,Raychel,Moar,,739 Commercial Plaza,"",Louisville,Kentucky,40233
8249357,5,21,Christi,Carr,Itzkovwitch,,9 Havey Junction,"",Philadelphia,Pennsylvania,19131
7380428,7C,20,Daphne,Doro,Pitfield,,3 Quincy Alley,Unit #75,Burbank,California,91505
1281899,12,21,Una,Torin,Ede,,520 Pepper Wood Center,"",Evansville,Indiana,47725
7661918,5,21,Granny,Robbyn,Seary,III,03 Nova Drive,"",Pittsburgh,Pennsylvania,15240
3441055,12,20,Coralie,Halie,Rickersy,,368 Havey Junction,"",Meridian,Mississippi,39305
5044637,7C,21,Louie,Emmy,Duding,,12723 Marquette Drive,"",Aiken,South Carolina,29805
2344045,7C,23,Rodina,Vaclav,Pfeifer,,74096 Riverside Junction,"",Jersey City,New Jersey,07310
5077201,12,20,Nydia,Chanda,Elijahu,,9898 Badeau Center,"",Lansing,Michigan,48901
9946249,12,23,Peadar,Findley,Edsell,,5 Farwell Hill,"",Kansas City,Missouri,64193
6650058,5,20,Wallie,Ivette,Sketchley,,0993 Summit Plaza,"",Corpus Christi,Texas,78405
5168816,7C,21,Reg,Warde,Jeremaes,,3 Village Lane,"",Tampa,Florida,33647
6999605,5,21,Banky,Blinny,Langman,,281 Lighthouse Bay Circle,"",Lake Charles,Louisiana,70616
3851899,7C,23,Ossie,Yasmin,Addy,,9 Melody Street,"",Bakersfield,California,93386
6725373,12,20,Cybill,Elia,Pimlott,,55469 Springview Street,"",Modesto,California,95397
9316808,12,21,Aurea,Claribel,Mahoney,,70448 Sycamore Center,"",Saint Cloud,Minnesota,56372
4777701,12,20,Nikola,Marv,Maidens,,94 Northport Terrace,"",Columbus,Georgia,31904
4098220,5,20,Ariel,Eben,Headington,,0634 Elmside Circle,"",Raleigh,North Carolina,27690
7112296,5,23,Earlie,Lesly,Edelmann,,95980 Kenwood Park,"",Amarillo,Texas,79118
7377868,5,21,Marita,Iormina,Dransfield,,93 Waywood Place,"",Alexandria,Virginia,22301
9201684,7C,20,Noell,Hort,Spinney,,2 Elgar Circle,"",Chicago,Illinois,60604
6942125,12,21,Sheffield,Cobby,Tedridge,,51098 Gale Road,"",Roanoke,Virginia,24034
5882939,12,20,Robinia,Joelynn,Reach,,403 Bashford Place,"",Nashville,Tennessee,37250
7743612,5,20,Dwayne,Shaine,Jakubski,,858 Hudson Hill,"",Pasadena,California,91131
4614867,7C,20,Gae,Louie,Scarbarrow,,50697 Summit Pass,"",Birmingham,Alabama,35236
1169618,12,20,Myriam,Belita,Underdown,,95 Chinook Center,"",Lansing,Michigan,48930
8811716,12,23,Chery,Travus,Davies,,6457 Lakewood Gardens Junction,"",Philadelphia,Pennsylvania,19093
